+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 823.06   | 126.02                     | 6   | 12510,12685,12860,12514,12689,12864 | -697.04  | -84.69   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 440536     | 2362.06  | 1663.01                    | 6   | 8891,9066,9241,8895,9070,9245       | -699.05  | -29.59   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 833.24   | 131.88                     | 6   | 10928,11103,11278,10932,11107,11282 | -701.36  | -84.17   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 928.25   | 226.83                     | 6   | 16717,16892,17067,16721,16896,17071 | -701.42  | -75.56   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 315536     | 1939.5   | 1234.97                    | 6   | 8877,9052,9227,8881,9056,9231       | -704.53  | -36.33   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 190536     | 1472.01  | 767.31                     | 6   | 8863,9038,9213,8867,9042,9217       | -704.7   | -47.87   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 378036     | 2171.49  | 1466.31                    | 6   | 8884,9059,9234,8888,9063,9238       | -705.18  | -32.47   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 1089.92  | 384.55                     | 6   | 16724,16899,17074,16728,16903,17078 | -705.37  | -64.72   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 503036     | 2567.25  | 1857.18                    | 6   | 15723,15898,16073,15727,15902,16077 | -710.07  | -27.66   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 1253.63  | 543.4                      | 6   | 13056,13231,13406,13060,13235,13410 | -710.23  | -56.65   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 253036     | 1716.96  | 1004.49                    | 6   | 8870,9045,9220,8874,9049,9224       | -712.47  | -41.5    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 1004.76  | 285.34                     | 6   | 28701,28890,29079,28705,28894,29083 | -719.42  | -71.6    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 1046.79  | 326.72                     | 6   | 11474,11649,11824,11478,11653,11828 | -720.07  | -68.79   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512144     | 1238.12  | 516.87                     | 6   | 35519,35708,35897,35523,35712,35901 | -721.25  | -58.25   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 262144     | 1151.38  | 429.8                      | 6   | 33244,33433,33622,33248,33437,33626 | -721.58  | -62.67   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 854.93   | 132.65                     | 6   | 15128,15303,15478,15132,15307,15482 | -722.28  | -84.48   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 881072     | 4826.02  | 4102.1                     | 6   | 6714,6896,7078,6718,6900,7082       | -723.92  | -15.0    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 947.24   | 223.05                     | 6   | 12517,12692,12867,12521,12696,12871 | -724.19  | -76.45   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 762144     | 1389.09  | 664.65                     | 6   | 27021,27210,27399,27025,27214,27403 | -724.44  | -52.15   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 1492.6   | 767.88                     | 6   | 15688,15863,16038,15692,15867,16042 | -724.72  | -48.55   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 998.11   | 272.5                      | 6   | 34938,35127,35316,34942,35131,35320 | -725.61  | -72.7    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 440536     | 2525.85  | 1798.78                    | 6   | 16766,16941,17116,16770,16945,17120 | -727.07  | -28.79   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 190536     | 1597.55  | 869.16                     | 6   | 14113,14288,14463,14117,14292,14467 | -728.39  | -45.59   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 1044.18  | 315.42                     | 6   | 32677,32866,33055,32681,32870,33059 | -728.76  | -69.79   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 1210.68  | 481.88                     | 6   | 34385,34574,34763,34389,34578,34767 | -728.8   | -60.2    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 1507.73  | 776.88                     | 6   | 13063,13238,13413,13067,13242,13417 | -730.85  | -48.47   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 378036     | 2162.5   | 1430.37                    | 6   | 15709,15884,16059,15713,15888,16063 | -732.13  | -33.86   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 1731.1   | 994.9                      | 6   | 15695,15870,16045,15699,15874,16049 | -736.2   | -42.53   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 1954.36  | 1214.45                    | 6   | 15702,15877,16052,15706,15881,16056 | -739.91  | -37.86   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 565536     | 2936.45  | 2194.66                    | 6   | 16780,16955,17130,16784,16959,17134 | -741.79  | -25.26   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 253036     | 1862.78  | 1120.92                    | 6   | 16745,16920,17095,16749,16924,17099 | -741.86  | -39.83   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 440536     | 2400.07  | 1656.7                     | 6   | 15716,15891,16066,15720,15895,16070 | -743.37  | -30.97   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 378036     | 2321.72  | 1577.34                    | 6   | 16759,16934,17109,16763,16938,17113 | -744.38  | -32.06   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 891.21   | 145.61                     | 6   | 13553,13728,13903,13557,13732,13907 | -745.6   | -83.66   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 2799.21  | 2052.12                    | 6   | 15730,15905,16080,15734,15909,16084 | -747.09  | -26.69   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128036     | 1383.54  | 633.92                     | 6   | 16731,16906,17081,16735,16910,17085 | -749.62  | -54.18   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 315536     | 2108.75  | 1358.33                    | 6   | 16752,16927,17102,16756,16931,17106 | -750.42  | -35.59   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 762144     | 1499.81  | 749.33                     | 6   | 35526,35715,35904,35530,35719,35908 | -750.48  | -50.04   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 1025.93  | 271.23                     | 6   | 30402,30591,30780,30406,30595,30784 | -754.7   | -73.56   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 1136.6   | 381.53                     | 6   | 12524,12699,12874,12528,12703,12878 | -755.07  | -66.43   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 1326.68  | 570.39                     | 6   | 11481,11656,11831,11485,11660,11835 | -756.29  | -57.01   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 190536     | 1641.6   | 883.98                     | 6   | 16738,16913,17088,16742,16917,17092 | -757.62  | -46.15   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 2087.02  | 1325.86                    | 6   | 14127,14302,14477,14131,14306,14481 | -761.16  | -36.47   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 2795.06  | 2029.58                    | 6   | 14148,14323,14498,14152,14327,14502 | -765.48  | -27.39   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 1863.99  | 1098.09                    | 6   | 14120,14295,14470,14124,14299,14474 | -765.9   | -41.09   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 565536     | 3003.97  | 2236.48                    | 6   | 14155,14330,14505,14159,14334,14509 | -767.49  | -25.55   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 2763.53  | 1990.47                    | 6   | 16773,16948,17123,16777,16952,17127 | -773.06  | -27.97   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 1162.52  | 380.76                     | 6   | 33811,34000,34189,33815,34004,34193 | -781.76  | -67.25   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 565536     | 2908.7   | 2124.15                    | 6   | 13105,13280,13455,13109,13284,13459 | -784.55  | -26.97   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 440536     | 2573.54  | 1787.03                    | 6   | 14141,14316,14491,14145,14320,14495 | -786.51  | -30.56   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1006072    | 5273.74  | 4485.43                    | 6   | 5629,5811,5993,5633,5815,5997       | -788.31  | -14.95   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 1788.69  | 1000.01                    | 6   | 13070,13245,13420,13074,13249,13424 | -788.68  | -44.09   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 762144     | 1520.84  | 731.95                     | 6   | 28155,28344,28533,28159,28348,28537 | -788.89  | -51.87   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 1439.35  | 646.93                     | 6   | 12531,12706,12881,12535,12710,12885 | -792.42  | -55.05   |
