+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 | pct_diff |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 11.46                            | 11.29                              | 6   | 26963,27152,27341,26961,27150,27339 | -1.48    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 313.43                           | 308.78                             | 6   | 13054,13229,13404,13052,13227,13402 | -1.48    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 565536     | 3951.34                          | 3891.86                            | 6   | 16260,16435,16610,16258,16433,16608 | -1.51    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 2020.9                           | 1990.06                            | 6   | 15182,15357,15532,15180,15355,15530 | -1.53    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 373.72                           | 367.93                             | 6   | 29280,29469,29658,29278,29467,29656 | -1.55    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1262144    | 3842.38                          | 3782.54                            | 6   | 36112,36301,36490,36110,36299,36488 | -1.56    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 139.7                            | 137.52                             | 6   | 17877,18080,18283,17875,18078,18281 | -1.56    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 0.64                             | 0.63                               | 6   | 34845,35034,35223,34843,35032,35221 | -1.56    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 63.02                            | 62.03                              | 6   | 14083,14258,14433,14081,14256,14431 | -1.57    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 1.9                              | 1.87                               | 6   | 6054,6236,6418,6052,6234,6416       | -1.58    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 16.46                            | 16.2                               | 6   | 23953,24156,24359,23951,24154,24357 | -1.58    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 565536     | 3374.16                          | 3320.52                            | 6   | 15210,15385,15560,15208,15383,15558 | -1.59    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2012144    | 1786.79                          | 1758.38                            | 6   | 28195,28384,28573,28193,28382,28571 | -1.59    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 71.93                            | 70.75                              | 6   | 15126,15301,15476,15124,15299,15474 | -1.64    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1512144    | 4759.6                           | 4681.29                            | 2   | 38954,38952                         | -1.65    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 33.92                            | 33.36                              | 6   | 14076,14251,14426,14074,14249,14424 | -1.65    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2012144    | 2464.36                          | 2423.5                             | 6   | 29329,29518,29707,29327,29516,29705 | -1.66    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 0.6                              | 0.59                               | 6   | 32010,32199,32388,32008,32197,32386 | -1.67    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 127.6                            | 125.44                             | 6   | 34929,35118,35307,34927,35116,35305 | -1.69    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 2755.75                          | 2708.96                            | 6   | 32171,32360,32549,32169,32358,32547 | -1.7     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 2.89                             | 2.84                               | 6   | 8791,8966,9141,8789,8964,9139       | -1.73    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 53.67                            | 52.74                              | 6   | 10394,10569,10744,10392,10567,10742 | -1.73    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1262144    | 1613.55                          | 1585.5                             | 6   | 33844,34033,34222,33842,34031,34220 | -1.74    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 15.42                            | 15.15                              | 6   | 28664,28853,29042,28662,28851,29040 | -1.75    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.57                             | 0.56                               | 6   | 12424,12599,12774,12422,12597,12772 | -1.75    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 762144     | 688.6                            | 676.45                             | 6   | 34397,34586,34775,34395,34584,34773 | -1.76    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 6048576    | 1336.46                          | 1312.27                            | 6   | 22798,23001,23204,22796,22999,23202 | -1.81    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1262144    | 1084.95                          | 1065.29                            | 6   | 27040,27229,27418,27038,27227,27416 | -1.81    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 0.55                             | 0.54                               | 6   | 19025,19228,19431,19023,19226,19429 | -1.82    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 126.81                           | 124.49                             | 6   | 16715,16890,17065,16713,16888,17063 | -1.83    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 646.22                           | 634.38                             | 6   | 12536,12711,12886,12534,12709,12884 | -1.83    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 28.34                            | 27.82                              | 6   | 18486,18689,18892,18484,18687,18890 | -1.83    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 42.9                             | 42.11                              | 6   | 13544,13719,13894,13542,13717,13892 | -1.84    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 8.08                             | 7.93                               | 6   | 20285,20488,20691,20283,20486,20689 | -1.86    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 188.25                           | 184.75                             | 6   | 28699,28888,29077,28697,28886,29075 | -1.86    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 224.13                           | 219.89                             | 6   | 32108,32297,32486,32106,32295,32484 | -1.89    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 762144     | 1221.47                          | 1198.36                            | 6   | 28727,28916,29105,28725,28914,29103 | -1.89    |
