+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-2-3ded1b78 | cnt |                 qid                 | pct_diff |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1512144    | 11434.29 | 4507.46                      | 6   | 46110,46299,46488,46112,46301,46490 | -60.58   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 625.88   | 246.71                       | 6   | 631,806,981,633,808,983             | -60.58   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2012144    | 14944.9  | 5887.56                      | 6   | 46124,46313,46502,46126,46315,46504 | -60.6    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 251518     | 9769.88  | 3846.32                      | 6   | 17459,17627,17795,17461,17629,17797 | -60.63   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64018      | 2513.9   | 989.51                       | 6   | 17417,17585,17753,17419,17587,17755 | -60.64   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 282768     | 10957.12 | 4312.59                      | 6   | 23010,23178,23346,23012,23180,23348 | -60.64   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 16.57    | 6.52                         | 6   | 44297,44486,44675,44299,44488,44677 | -60.65   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 8145.31  | 3204.19                      | 6   | 3837,4012,4187,3839,4014,4189       | -60.66   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 3577.57  | 1406.49                      | 6   | 652,827,1002,654,829,1004           | -60.69   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 64018      | 2502.42  | 983.77                       | 6   | 22961,23129,23297,22963,23131,23299 | -60.69   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 71.35    | 28.0                         | 6   | 40363,40552,40741,40365,40554,40743 | -60.76   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 95268      | 3733.91  | 1462.32                      | 6   | 22968,23136,23304,22970,23138,23306 | -60.84   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 9582.06  | 3751.89                      | 6   | 46103,46292,46481,46105,46294,46483 | -60.84   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 161.68   | 63.26                        | 6   | 617,792,967,619,794,969             | -60.87   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 220268     | 8594.71  | 3356.75                      | 6   | 17452,17620,17788,17454,17622,17790 | -60.94   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 157768     | 6166.78  | 2406.87                      | 6   | 22982,23150,23318,22984,23152,23320 | -60.97   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 66.44    | 25.91                        | 6   | 20406,20574,20742,20408,20576,20744 | -61.0    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 189018     | 7367.86  | 2872.77                      | 6   | 22989,23157,23325,22991,23159,23327 | -61.01   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 282768     | 11026.08 | 4294.97                      | 6   | 17466,17634,17802,17468,17636,17804 | -61.05   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1012144    | 7863.59  | 3061.89                      | 6   | 50632,50821,51010,50634,50823,51012 | -61.06   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2012144    | 12036.58 | 4684.32                      | 6   | 49526,49715,49904,49528,49717,49906 | -61.08   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 251518     | 9767.59  | 3800.74                      | 6   | 23003,23171,23339,23005,23173,23341 | -61.09   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 8296.41  | 3224.08                      | 6   | 680,855,1030,682,857,1032           | -61.14   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 503036     | 9454.34  | 3674.0                       | 6   | 6462,6637,6812,6464,6639,6814       | -61.14   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1512144    | 8991.29  | 3492.82                      | 6   | 52347,52536,52725,52349,52538,52727 | -61.15   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 762144     | 6028.5   | 2337.86                      | 6   | 48924,49113,49302,48926,49115,49304 | -61.22   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 6115.45  | 2370.22                      | 6   | 3823,3998,4173,3825,4000,4175       | -61.24   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 1246.99  | 483.29                       | 6   | 638,813,988,640,815,990             | -61.24   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1012144    | 7822.52  | 3030.64                      | 6   | 48931,49120,49309,48933,49122,49311 | -61.26   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1762144    | 10622.86 | 4114.42                      | 6   | 49519,49708,49897,49521,49710,49899 | -61.27   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 11817.33 | 4576.46                      | 6   | 52361,52550,52739,52363,52552,52741 | -61.27   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 3607.1   | 1396.49                      | 6   | 6427,6602,6777,6429,6604,6779       | -61.28   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 8125.43  | 3143.06                      | 6   | 2787,2962,3137,2789,2964,3139       | -61.32   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 6072.64  | 2346.54                      | 6   | 2773,2948,3123,2775,2950,3125       | -61.36   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 440536     | 8297.19  | 3205.01                      | 6   | 6455,6630,6805,6457,6632,6807       | -61.37   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 35.73    | 13.79                        | 6   | 20903,21071,21239,20905,21073,21241 | -61.4    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 4821.26  | 1860.2                       | 6   | 659,834,1009,661,836,1011           | -61.42   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128036     | 2433.3   | 938.82                       | 6   | 645,820,995,647,822,997             | -61.42   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 2428.88  | 936.49                       | 6   | 6420,6595,6770,6422,6597,6772       | -61.44   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 13348.52 | 5145.01                      | 6   | 44997,45186,45375,44999,45188,45377 | -61.46   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 4815.19  | 1855.68                      | 6   | 6434,6609,6784,6436,6611,6786       | -61.46   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 762144     | 6082.92  | 2339.36                      | 6   | 50625,50814,51003,50627,50816,51005 | -61.54   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 67.48    | 25.95                        | 6   | 21918,22086,22254,21920,22088,22256 | -61.54   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 7152.83  | 2750.45                      | 6   | 673,848,1023,675,850,1025           | -61.55   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 2517.87  | 967.64                       | 6   | 45508,45697,45886,45510,45699,45888 | -61.57   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 1251.37  | 480.72                       | 6   | 6413,6588,6763,6415,6590,6765       | -61.58   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512144     | 4294.89  | 1648.73                      | 6   | 44381,44570,44759,44383,44572,44761 | -61.61   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2012144    | 12059.23 | 4619.6                       | 6   | 47825,48014,48203,47827,48016,48205 | -61.69   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 7741.9   | 2964.07                      | 6   | 47804,47993,48182,47806,47995,48184 | -61.71   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 5980.0   | 2289.1                       | 6   | 6441,6616,6791,6443,6618,6793       | -61.72   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 8.73     | 3.34                         | 6   | 45424,45613,45802,45426,45615,45804 | -61.74   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1262144    | 7573.58  | 2895.75                      | 6   | 52340,52529,52718,52342,52531,52720 | -61.77   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 9049.53  | 3460.03                      | 6   | 44976,45165,45354,44978,45167,45356 | -61.77   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 565536     | 10658.25 | 4071.77                      | 6   | 6469,6644,6819,6471,6646,6821       | -61.8    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 503036     | 9573.18  | 3656.87                      | 6   | 687,862,1037,689,864,1039           | -61.8    |
