+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-728899ba | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 139.12           | 137.72                 | 6   | 24460,24628,24796,24465,24633,24801 | -1.01    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2262144    | 12434.3          | 12308.71               | 6   | 35359,35548,35737,35364,35553,35742 | -1.01    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 184.89           | 183.0                  | 6   | 6939,7114,7289,6944,7119,7294       | -1.02    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 108.98           | 107.86                 | 6   | 43780,43969,44158,43785,43974,44163 | -1.03    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 13.62            | 13.48                  | 6   | 19392,19560,19728,19397,19565,19733 | -1.03    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 2929.77          | 2899.57                | 6   | 47805,47994,48183,47810,47999,48188 | -1.03    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 1675.35          | 1658.02                | 6   | 53447,53636,53825,53452,53641,53830 | -1.03    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 152.47           | 150.89                 | 6   | 46622,46811,47000,46627,46816,47005 | -1.04    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2262144    | 11334.75         | 11217.28               | 6   | 38761,38950,39139,38766,38955,39144 | -1.04    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 1417.46          | 1402.73                | 6   | 6428,6603,6778,6433,6608,6783       | -1.04    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 157768     | 2513.94          | 2487.79                | 6   | 22479,22647,22815,22484,22652,22820 | -1.04    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 2754.05          | 2725.31                | 6   | 674,849,1024,679,854,1029           | -1.04    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 467.49           | 462.6                  | 6   | 18923,19091,19259,18928,19096,19264 | -1.05    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 37.23            | 36.84                  | 6   | 52852,53041,53230,52857,53046,53235 | -1.05    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 220268     | 3792.56          | 3752.81                | 6   | 24005,24173,24341,24010,24178,24346 | -1.05    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 126518     | 1360.66          | 1346.25                | 6   | 20456,20624,20792,20461,20629,20797 | -1.06    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1012144    | 3336.12          | 3300.73                | 6   | 42128,42317,42506,42133,42322,42511 | -1.06    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512144     | 1617.4           | 1600.15                | 6   | 50619,50808,50997,50624,50813,51002 | -1.07    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 317.81           | 314.42                 | 6   | 40392,40581,40770,40397,40586,40775 | -1.07    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1512144    | 7485.25          | 7405.38                | 6   | 40441,40630,40819,40446,40635,40824 | -1.07    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 762144     | 2500.41          | 2473.64                | 6   | 47224,47413,47602,47229,47418,47607 | -1.07    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 184.09           | 182.11                 | 6   | 21940,22108,22276,21945,22113,22281 | -1.08    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 247.06           | 244.39                 | 6   | 632,807,982,637,812,987             | -1.08    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 315536     | 2669.26          | 2640.41                | 6   | 11692,11867,12042,11697,11872,12047 | -1.08    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 326.75           | 323.21                 | 6   | 20939,21107,21275,20944,21112,21280 | -1.08    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1262144    | 5849.45          | 5785.85                | 6   | 39300,39489,39678,39305,39494,39683 | -1.09    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 92.55            | 91.54                  | 6   | 46608,46797,46986,46613,46802,46991 | -1.09    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512144     | 1710.44          | 1691.73                | 6   | 47217,47406,47595,47222,47411,47600 | -1.09    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1262144    | 7412.98          | 7331.87                | 6   | 36465,36654,36843,36470,36659,36848 | -1.09    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 3.64             | 3.6                    | 6   | 24411,24579,24747,24416,24584,24752 | -1.1     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1762144    | 9783.05          | 9675.43                | 6   | 41582,41771,41960,41587,41776,41965 | -1.1     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1762144    | 5260.63          | 5202.4                 | 6   | 44417,44606,44795,44422,44611,44800 | -1.11    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 189018     | 2654.63          | 2625.09                | 6   | 21478,21646,21814,21483,21651,21819 | -1.11    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 282768     | 2784.82          | 2753.77                | 6   | 19483,19651,19819,19488,19656,19824 | -1.11    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1262144    | 7494.26          | 7410.51                | 6   | 42702,42891,43080,42707,42896,43085 | -1.12    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64018      | 982.83           | 971.84                 | 6   | 17418,17586,17754,17423,17591,17759 | -1.12    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 157768     | 2444.24          | 2416.9                 | 6   | 22983,23151,23319,22988,23156,23324 | -1.12    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 603.71           | 596.85                 | 6   | 51179,51368,51557,51184,51373,51562 | -1.14    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 64018      | 1017.22          | 1005.61                | 6   | 19938,20106,20274,19943,20111,20279 | -1.14    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 220268     | 3383.02          | 3344.26                | 6   | 22997,23165,23333,23002,23170,23338 | -1.15    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 946.27           | 935.36                 | 6   | 6421,6596,6771,6426,6601,6776       | -1.15    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2012144    | 9367.15          | 9259.01                | 6   | 37620,37809,37998,37625,37814,38003 | -1.15    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 3751.86          | 3708.53                | 6   | 37018,37207,37396,37023,37212,37401 | -1.15    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 6337.51          | 6264.17                | 6   | 38733,38922,39111,38738,38927,39116 | -1.16    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 157768     | 1718.21          | 1698.27                | 6   | 21975,22143,22311,21980,22148,22316 | -1.16    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 73.93            | 73.07                  | 6   | 14268,14443,14618,14273,14448,14623 | -1.16    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 138.3            | 136.69                 | 6   | 52866,53055,53244,52871,53060,53249 | -1.16    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512144     | 3022.46          | 2987.24                | 6   | 36444,36633,36822,36449,36638,36827 | -1.17    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 8.58             | 8.48                   | 6   | 26777,26980,27183,26782,26985,27188 | -1.17    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 253.8            | 250.82                 | 6   | 35856,36045,36234,35861,36050,36239 | -1.17    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 189018     | 3276.34          | 3237.81                | 6   | 18454,18622,18790,18459,18627,18795 | -1.18    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 16.76            | 16.56                  | 6   | 27400,27603,27806,27405,27608,27811 | -1.19    |
