+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+------------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 | pct_diff |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 13207.06 | 5620.1                             | 6   | 47251,47440,47629,47254,47443,47632 | -57.45   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 11325.61 | 4816.27                            | 6   | 47244,47433,47622,47247,47436,47625 | -57.47   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 322.98   | 137.02                             | 6   | 12699,12874,13049,12702,12877,13052 | -57.58   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1512144    | 11355.63 | 4813.66                            | 6   | 50079,50268,50457,50082,50271,50460 | -57.61   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 3732.45  | 1580.56                            | 6   | 12727,12902,13077,12730,12905,13080 | -57.65   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 83.5     | 35.35                              | 6   | 17382,17550,17718,17385,17553,17721 | -57.66   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1762144    | 13294.68 | 5627.21                            | 6   | 51787,51976,52165,51790,51979,52168 | -57.67   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1512144    | 11450.84 | 4843.59                            | 6   | 45543,45732,45921,45546,45735,45924 | -57.7    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 646.79   | 273.52                             | 6   | 12706,12881,13056,12709,12884,13059 | -57.71   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1012144    | 7789.1   | 3293.03                            | 6   | 50065,50254,50443,50068,50257,50446 | -57.72   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 83.63    | 35.35                              | 6   | 22926,23094,23262,22929,23097,23265 | -57.73   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 18.93    | 7.99                               | 6   | 3746,3921,4096,3749,3924,4099       | -57.79   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1262144    | 9595.19  | 4040.78                            | 6   | 51773,51962,52151,51776,51965,52154 | -57.89   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1512144    | 11437.98 | 4816.73                            | 6   | 51780,51969,52158,51783,51972,52161 | -57.89   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 1289.69  | 543.1                              | 6   | 12713,12888,13063,12716,12891,13066 | -57.89   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 22.41    | 9.43                               | 6   | 596,771,946,599,774,949             | -57.92   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 316.45   | 132.94                             | 6   | 7449,7624,7799,7452,7627,7802       | -57.99   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1262144    | 9648.07  | 4047.84                            | 6   | 47237,47426,47615,47240,47429,47618 | -58.05   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 18.63    | 7.81                               | 6   | 21904,22072,22240,21907,22075,22243 | -58.08   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 565536     | 10986.94 | 4600.68                            | 6   | 12244,12419,12594,12247,12422,12597 | -58.13   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 2506.12  | 1049.08                            | 6   | 12720,12895,13070,12723,12898,13073 | -58.14   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 323.56   | 135.44                             | 6   | 12174,12349,12524,12177,12352,12527 | -58.14   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 4917.83  | 2055.89                            | 6   | 12209,12384,12559,12212,12387,12562 | -58.2    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 645.62   | 269.84                             | 6   | 12181,12356,12531,12184,12359,12534 | -58.2    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 162.05   | 67.68                              | 6   | 22933,23101,23269,22936,23104,23272 | -58.24   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 2505.5   | 1045.64                            | 6   | 12195,12370,12545,12198,12373,12548 | -58.27   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 6130.52  | 2555.2                             | 6   | 12216,12391,12566,12219,12394,12569 | -58.32   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 41.69    | 17.36                              | 6   | 6378,6553,6728,6381,6556,6731       | -58.36   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 9853.56  | 4093.78                            | 6   | 12237,12412,12587,12240,12415,12590 | -58.45   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1262144    | 9684.52  | 4022.71                            | 6   | 45536,45725,45914,45539,45728,45917 | -58.46   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 7403.94  | 3074.18                            | 6   | 12223,12398,12573,12226,12401,12576 | -58.48   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 41.28    | 17.13                              | 6   | 603,778,953,606,781,956             | -58.5    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 81.23    | 33.66                              | 6   | 610,785,960,613,788,963             | -58.56   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1012144    | 7859.89  | 3254.68                            | 6   | 45529,45718,45907,45532,45721,45910 | -58.59   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 8633.64  | 3572.18                            | 6   | 12230,12405,12580,12233,12408,12583 | -58.62   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 3732.03  | 1542.83                            | 6   | 12202,12377,12552,12205,12380,12555 | -58.66   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1012144    | 7781.25  | 3216.2                             | 6   | 47230,47419,47608,47233,47422,47611 | -58.67   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128036     | 2408.37  | 995.05                             | 6   | 1695,1870,2045,1698,1873,2048       | -58.68   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 1292.24  | 533.36                             | 6   | 12188,12363,12538,12191,12366,12541 | -58.73   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 1250.48  | 516.01                             | 6   | 1688,1863,2038,1691,1866,2041       | -58.74   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 16.77    | 6.92                               | 6   | 51668,51857,52046,51671,51860,52049 | -58.74   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 762144     | 5959.17  | 2454.76                            | 6   | 50058,50247,50436,50061,50250,50439 | -58.81   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 622.84   | 256.41                             | 6   | 1681,1856,2031,1684,1859,2034       | -58.83   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 316.53   | 130.29                             | 6   | 1674,1849,2024,1677,1852,2027       | -58.84   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 34.99    | 14.38                              | 6   | 21911,22079,22247,21914,22082,22250 | -58.9    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 165.4    | 67.92                              | 6   | 17389,17557,17725,17392,17560,17728 | -58.94   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1012144    | 7938.87  | 3255.96                            | 6   | 51766,51955,52144,51769,51958,52147 | -58.99   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 190536     | 3602.56  | 1473.73                            | 6   | 1702,1877,2052,1705,1880,2055       | -59.09   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 762144     | 6056.42  | 2475.5                             | 6   | 45522,45711,45900,45525,45714,45903 | -59.13   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 79.93    | 32.67                              | 6   | 6385,6560,6735,6388,6563,6738       | -59.13   |
