+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-728899ba | cnt |                 qid                 |   diff   | pct_diff |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 189018     | 2855.19  | 2618.36          | 6   | 18957,19125,19293,18958,19126,19294 | -236.83  | -8.29    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 533.01   | 291.86           | 6   | 5356,5531,5706,5357,5532,5707       | -241.15  | -45.24   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 220268     | 3313.04  | 3055.07          | 6   | 18964,19132,19300,18965,19133,19301 | -257.97  | -7.79    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 251518     | 3816.45  | 3557.52          | 6   | 21491,21659,21827,21492,21660,21828 | -258.93  | -6.78    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 315536     | 1085.69  | 820.17           | 6   | 141,316,491,142,317,492             | -265.52  | -24.46   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 378036     | 1291.65  | 1022.68          | 6   | 148,323,498,149,324,499             | -268.97  | -20.82   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 2989.45  | 2713.18          | 6   | 10648,10823,10998,10649,10824,10999 | -276.27  | -9.24    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 440536     | 1465.9   | 1181.01          | 6   | 6980,7155,7330,6981,7156,7331       | -284.89  | -19.43   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 529.47   | 241.36           | 6   | 3781,3956,4131,3782,3957,4132       | -288.11  | -54.41   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 251518     | 3789.72  | 3497.71          | 6   | 18971,19139,19307,18972,19140,19308 | -292.01  | -7.71    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 378036     | 1313.55  | 1005.36          | 6   | 6973,7148,7323,6974,7149,7324       | -308.19  | -23.46   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 282768     | 4336.96  | 4027.38          | 6   | 18978,19146,19314,18979,19147,19315 | -309.58  | -7.14    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 440536     | 1507.79  | 1191.19          | 6   | 155,330,505,156,331,506             | -316.6   | -21.0    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 534.1    | 213.4            | 6   | 4306,4481,4656,4307,4482,4657       | -320.7   | -60.04   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 282768     | 4285.12  | 3959.83          | 6   | 21498,21666,21834,21499,21667,21835 | -325.29  | -7.59    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 507.58   | 180.12           | 6   | 20427,20595,20763,20428,20596,20764 | -327.46  | -64.51   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 513.65   | 184.09           | 6   | 21939,22107,22275,21940,22108,22276 | -329.56  | -64.16   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 508.91   | 167.16           | 6   | 19419,19587,19755,19420,19588,19756 | -341.75  | -67.15   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 4004.18  | 3659.86          | 6   | 13287,13462,13637,13288,13463,13638 | -344.32  | -8.6     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 513.46   | 167.89           | 6   | 20931,21099,21267,20932,21100,21268 | -345.57  | -67.3    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 641.62   | 293.2            | 6   | 18411,18579,18747,18412,18580,18748 | -348.42  | -54.3    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 641.0    | 289.3            | 6   | 23955,24123,24291,23956,24124,24292 | -351.7   | -54.87   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 503036     | 1707.84  | 1348.44          | 6   | 6987,7162,7337,6988,7163,7338       | -359.4   | -21.04   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 622.84   | 258.28           | 6   | 1681,1856,2031,1682,1857,2032       | -364.56  | -58.53   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 4500.07  | 4130.68          | 6   | 13294,13469,13644,13295,13470,13645 | -369.39  | -8.21    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 617.8    | 246.1            | 6   | 6406,6581,6756,6407,6582,6757       | -371.7   | -60.17   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 626.65   | 254.06           | 6   | 7456,7631,7806,7457,7632,7807       | -372.59  | -59.46   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 625.88   | 247.06           | 6   | 631,806,981,632,807,982             | -378.82  | -60.53   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 503036     | 1727.96  | 1347.3           | 6   | 162,337,512,163,338,513             | -380.66  | -22.03   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 640.9    | 259.77           | 6   | 22947,23115,23283,22948,23116,23284 | -381.13  | -59.47   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 644.91   | 258.58           | 6   | 17403,17571,17739,17404,17572,17740 | -386.33  | -59.9    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 3540.54  | 3144.3           | 6   | 10655,10830,11005,10656,10831,11006 | -396.24  | -11.19   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 1921.73  | 1525.36          | 6   | 6994,7169,7344,6995,7170,7345       | -396.37  | -20.63   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 1067.02  | 647.83           | 6   | 4313,4488,4663,4314,4489,4664       | -419.19  | -39.29   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 565536     | 1937.89  | 1495.26          | 6   | 169,344,519,170,345,520             | -442.63  | -22.84   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 1062.82  | 595.03           | 6   | 5363,5538,5713,5364,5539,5714       | -467.79  | -44.01   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 2936.77  | 2463.34          | 6   | 14820,14995,15170,14821,14996,15171 | -473.43  | -16.12   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 4485.37  | 4002.82          | 6   | 10669,10844,11019,10670,10845,11020 | -482.55  | -10.76   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 4290.47  | 3793.99          | 6   | 14827,15002,15177,14828,15003,15178 | -496.48  | -11.57   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128036     | 2872.67  | 2372.96          | 6   | 9045,9220,9395,9046,9221,9396       | -499.71  | -17.4    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 4070.51  | 3538.91          | 6   | 10662,10837,11012,10663,10838,11013 | -531.6   | -13.06   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 1477.13  | 939.4            | 6   | 14813,14988,15163,14814,14989,15164 | -537.73  | -36.4    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 1055.66  | 500.28           | 6   | 2738,2913,3088,2739,2914,3089       | -555.38  | -52.61   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 1065.6   | 486.81           | 6   | 3788,3963,4138,3789,3964,4139       | -578.79  | -54.32   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 1486.41  | 894.27           | 6   | 10088,10263,10438,10089,10264,10439 | -592.14  | -39.84   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 2891.48  | 2286.26          | 6   | 15870,16045,16220,15871,16046,16221 | -605.22  | -20.93   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 1488.2   | 852.68           | 6   | 15863,16038,16213,15864,16039,16214 | -635.52  | -42.7    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 1002.86  | 362.52           | 6   | 20434,20602,20770,20435,20603,20771 | -640.34  | -63.85   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128036     | 2897.37  | 2252.92          | 6   | 10095,10270,10445,10096,10271,10446 | -644.45  | -22.24   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 1011.36  | 358.06           | 6   | 21946,22114,22282,21947,22115,22283 | -653.3   | -64.6    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 3847.07  | 3175.15          | 6   | 13280,13455,13630,13281,13456,13631 | -671.92  | -17.47   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 1007.47  | 327.12           | 6   | 19426,19594,19762,19427,19595,19763 | -680.35  | -67.53   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 1029.75  | 326.75           | 6   | 20938,21106,21274,20939,21107,21275 | -703.0   | -68.27   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 1275.48  | 569.79           | 6   | 18418,18586,18754,18419,18587,18755 | -705.69  | -55.33   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 1279.14  | 571.34           | 6   | 23962,24130,24298,23963,24131,24299 | -707.8   | -55.33   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 190536     | 4312.94  | 3586.18          | 6   | 15877,16052,16227,15878,16053,16228 | -726.76  | -16.85   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 1250.48  | 512.89           | 6   | 1688,1863,2038,1689,1864,2039       | -737.59  | -58.98   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 1255.68  | 512.01           | 6   | 7463,7638,7813,7464,7639,7814       | -743.67  | -59.22   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 1483.84  | 734.73           | 6   | 9038,9213,9388,9039,9214,9389       | -749.11  | -50.48   |
