+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-munro-728899ba | cnt |                 qid                 |   diff   | pct_diff |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 5710.28                    | 2503.94                | 6   | 14838,15013,15188,14840,15015,15190 | -3206.34 | -56.15   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 5048576    | 7858.34                    | 4628.18                | 6   | 25646,25849,26052,25648,25851,26054 | -3230.16 | -41.1    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 5720.53                    | 2487.71                | 6   | 15888,16063,16238,15890,16065,16240 | -3232.82 | -56.51   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 5712.37                    | 2474.39                | 6   | 10113,10288,10463,10115,10290,10465 | -3237.98 | -56.68   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 5755.05                    | 2481.92                | 6   | 9063,9238,9413,9065,9240,9415       | -3273.13 | -56.87   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 5104.16                    | 1822.55                | 6   | 3820,3995,4170,3822,3997,4172       | -3281.61 | -64.29   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 5110.73                    | 1815.05                | 6   | 5395,5570,5745,5397,5572,5747       | -3295.68 | -64.49   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 5113.83                    | 1804.51                | 6   | 2770,2945,3120,2772,2947,3122       | -3309.32 | -64.71   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 5120.5                     | 1790.93                | 6   | 4345,4520,4695,4347,4522,4697       | -3329.57 | -65.02   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 6095.41                    | 2708.05                | 6   | 11170,11345,11520,11172,11347,11522 | -3387.36 | -55.57   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 6195.56                    | 2650.1                 | 6   | 12745,12920,13095,12747,12922,13097 | -3545.46 | -57.23   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 6168.14                    | 2557.98                | 6   | 12220,12395,12570,12222,12397,12572 | -3610.16 | -58.53   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 503036     | 7610.81                    | 3873.08                | 6   | 1741,1916,2091,1743,1918,2093       | -3737.73 | -49.11   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 6222.07                    | 2399.14                | 6   | 13795,13970,14145,13797,13972,14147 | -3822.93 | -61.44   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 6048576    | 9387.36                    | 5551.12                | 6   | 26871,27074,27277,26873,27076,27279 | -3836.24 | -40.87   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 6099.71                    | 2191.56                | 6   | 3827,4002,4177,3829,4004,4179       | -3908.15 | -64.07   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 6080.6                     | 2168.82                | 6   | 5402,5577,5752,5404,5579,5754       | -3911.78 | -64.33   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 6048576    | 9364.96                    | 5441.85                | 6   | 25653,25856,26059,25655,25858,26061 | -3923.11 | -41.89   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 6122.83                    | 2159.1                 | 6   | 4352,4527,4702,4354,4529,4704       | -3963.73 | -64.74   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 7105.34                    | 3121.2                 | 6   | 14845,15020,15195,14847,15022,15197 | -3984.14 | -56.07   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 7114.35                    | 3090.88                | 6   | 10120,10295,10470,10122,10297,10472 | -4023.47 | -56.55   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 315536     | 7138.27                    | 3113.03                | 6   | 15895,16070,16245,15897,16072,16247 | -4025.24 | -56.39   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 7180.65                    | 3120.44                | 6   | 9070,9245,9420,9072,9247,9422       | -4060.21 | -56.54   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 7264.28                    | 3198.2                 | 6   | 12752,12927,13102,12754,12929,13104 | -4066.08 | -55.97   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 7362.5                     | 3242.55                | 6   | 11177,11352,11527,11179,11354,11529 | -4119.95 | -55.96   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 7301.07                    | 3068.86                | 6   | 12227,12402,12577,12229,12404,12579 | -4232.21 | -57.97   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 7376.37                    | 2938.59                | 6   | 13802,13977,14152,13804,13979,14154 | -4437.78 | -60.16   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 7048576    | 10948.65                   | 6509.01                | 6   | 26878,27081,27284,26880,27083,27286 | -4439.64 | -40.55   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 440536     | 7085.07                    | 2538.47                | 6   | 5409,5584,5759,5411,5586,5761       | -4546.6  | -64.17   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 7048576    | 11036.96                   | 6469.54                | 6   | 25660,25863,26066,25662,25865,26068 | -4567.42 | -41.38   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 7136.59                    | 2563.78                | 6   | 3834,4009,4184,3836,4011,4186       | -4572.81 | -64.08   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 7116.21                    | 2522.65                | 6   | 4359,4534,4709,4361,4536,4711       | -4593.56 | -64.55   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 7125.99                    | 2524.64                | 6   | 2784,2959,3134,2786,2961,3136       | -4601.35 | -64.57   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 378036     | 8566.26                    | 3752.32                | 6   | 14852,15027,15202,14854,15029,15204 | -4813.94 | -56.2    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 8520.81                    | 3673.81                | 6   | 10127,10302,10477,10129,10304,10479 | -4847.0  | -56.88   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 8579.76                    | 3725.9                 | 6   | 15902,16077,16252,15904,16079,16254 | -4853.86 | -56.57   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 8625.72                    | 3765.3                 | 6   | 11184,11359,11534,11186,11361,11536 | -4860.42 | -56.35   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 8598.2                     | 3709.93                | 6   | 9077,9252,9427,9079,9254,9429       | -4888.27 | -56.85   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 8598.97                    | 3705.22                | 6   | 12759,12934,13109,12761,12936,13111 | -4893.75 | -56.91   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 8564.04                    | 3582.23                | 6   | 12234,12409,12584,12236,12411,12586 | -4981.81 | -58.17   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8048576    | 12491.53                   | 7431.0                 | 6   | 26885,27088,27291,26887,27090,27293 | -5060.53 | -40.51   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 440536     | 8520.87                    | 3409.55                | 6   | 13809,13984,14159,13811,13986,14161 | -5111.32 | -59.99   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 8104.66                    | 2941.11                | 6   | 3841,4016,4191,3843,4018,4193       | -5163.55 | -63.71   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 8106.0                     | 2910.96                | 6   | 5416,5591,5766,5418,5593,5768       | -5195.04 | -64.09   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8048576    | 12529.62                   | 7304.16                | 6   | 25667,25870,26073,25669,25872,26075 | -5225.46 | -41.7    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 503036     | 8138.86                    | 2884.11                | 6   | 4366,4541,4716,4368,4543,4718       | -5254.75 | -64.56   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 8166.23                    | 2880.75                | 6   | 2791,2966,3141,2793,2968,3143       | -5285.48 | -64.72   |
