+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+---------------+-------------------------+-----+-------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro | patched-geoghegan-munro | cnt |                 qid                 |   diff    | pct_diff |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 2602.65       | 1062.96                 | 6   | 9440,9560,9680,9439,9559,9679       | -1539.69  | -59.16   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 157768     | 4996.72       | 3434.72                 | 6   | 9820,9940,10060,9819,9939,10059     | -1562.0   | -31.26   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 95268      | 7362.19       | 5755.68                 | 6   | 9090,9210,9330,9089,9209,9329       | -1606.51  | -21.82   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 2840.56       | 1227.93                 | 6   | 6920,7040,7160,6919,7039,7159       | -1612.63  | -56.77   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 157768     | 5028.88       | 3322.06                 | 6   | 8020,8140,8260,8019,8139,8259       | -1706.82  | -33.94   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 157768     | 3875.6        | 2031.52                 | 6   | 6580,6700,6820,6579,6699,6819       | -1844.08  | -47.58   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 189018     | 6036.83       | 4053.94                 | 6   | 8025,8145,8265,8024,8144,8264       | -1982.89  | -32.85   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 189018     | 6008.9        | 3983.99                 | 6   | 9825,9945,10065,9824,9944,10064     | -2024.91  | -33.7    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 189018     | 4589.19       | 2439.07                 | 6   | 6585,6705,6825,6584,6704,6824       | -2150.12  | -46.85   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64018      | 5528.97       | 3315.11                 | 6   | 6925,7045,7165,6924,7044,7164       | -2213.86  | -40.04   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 126518     | 9966.65       | 7656.08                 | 6   | 9455,9575,9695,9454,9574,9694       | -2310.57  | -23.18   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 220268     | 6990.78       | 4593.51                 | 6   | 9830,9950,10070,9829,9949,10069     | -2397.27  | -34.29   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 251518     | 7892.47       | 5427.67                 | 6   | 8035,8155,8275,8034,8154,8274       | -2464.8   | -31.23   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 220268     | 7102.14       | 4584.95                 | 6   | 8030,8150,8270,8029,8149,8269       | -2517.19  | -35.44   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 220268     | 5418.37       | 2794.74                 | 6   | 6590,6710,6830,6589,6709,6829       | -2623.63  | -48.42   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 157768     | 13172.95      | 10481.7                 | 6   | 7660,7780,7900,7659,7779,7899       | -2691.25  | -20.43   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 251518     | 8162.47       | 5340.98                 | 6   | 9835,9955,10075,9834,9954,10074     | -2821.49  | -34.57   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64018      | 4890.65       | 1986.1                  | 6   | 10165,10285,10405,10164,10284,10404 | -2904.55  | -59.39   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 64018      | 4913.98       | 1976.35                 | 6   | 9085,9205,9325,9084,9204,9324       | -2937.63  | -59.78   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 64018      | 5036.58       | 2087.46                 | 6   | 9445,9565,9685,9444,9564,9684       | -2949.12  | -58.55   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 157768     | 12458.66      | 9505.93                 | 6   | 8380,8500,8620,8379,8499,8619       | -2952.73  | -23.7    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 282768     | 8909.53       | 5929.5                  | 6   | 8040,8160,8280,8039,8159,8279       | -2980.03  | -33.45   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64018      | 5333.95       | 2334.15                 | 6   | 7645,7765,7885,7644,7764,7884       | -2999.8   | -56.24   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 251518     | 6258.07       | 3201.0                  | 6   | 6595,6715,6835,6594,6714,6834       | -3057.07  | -48.85   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 95268      | 7948.73       | 4868.63                 | 6   | 7650,7770,7890,7649,7769,7889       | -3080.1   | -38.75   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 282768     | 9019.81       | 5927.91                 | 6   | 9840,9960,10080,9839,9959,10079     | -3091.9   | -34.28   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 95268      | 7533.75       | 4384.84                 | 6   | 8370,8490,8610,8369,8489,8609       | -3148.91  | -41.8    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 95268      | 8217.27       | 4943.97                 | 6   | 6930,7050,7170,6929,7049,7169       | -3273.3   | -39.83   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 282768     | 6934.07       | 3629.16                 | 6   | 6600,6720,6840,6599,6719,6839       | -3304.91  | -47.66   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 220268     | 16826.37      | 13140.3                 | 6   | 10190,10310,10430,10189,10309,10429 | -3686.07  | -21.91   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 220268     | 17224.86      | 13301.11                | 6   | 9470,9590,9710,9469,9589,9709       | -3923.75  | -22.78   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 126518     | 9922.98       | 5873.73                 | 6   | 8375,8495,8615,8374,8494,8614       | -4049.25  | -40.81   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 126518     | 10583.26      | 6502.0                  | 6   | 7655,7775,7895,7654,7774,7894       | -4081.26  | -38.56   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 95268      | 7301.38       | 2974.66                 | 6   | 10170,10290,10410,10169,10289,10409 | -4326.72  | -59.26   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 126518     | 10868.36      | 6539.63                 | 6   | 6935,7055,7175,6934,7054,7174       | -4328.73  | -39.83   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 95268      | 7503.64       | 3096.48                 | 6   | 9450,9570,9690,9449,9569,9689       | -4407.16  | -58.73   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 251518     | 19789.04      | 15296.39                | 6   | 9475,9595,9715,9474,9594,9714       | -4492.65  | -22.7    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 251518     | 21050.93      | 16401.07                | 6   | 7675,7795,7915,7674,7794,7914       | -4649.86  | -22.09   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 157768     | 12300.7       | 7330.89                 | 6   | 9460,9580,9700,9459,9579,9699       | -4969.81  | -40.4    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 282768     | 21980.26      | 16923.71                | 6   | 10200,10320,10440,10199,10319,10439 | -5056.55  | -23.0    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 282768     | 22379.17      | 17133.56                | 6   | 8400,8520,8640,8399,8519,8639       | -5245.61  | -23.44   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 126518     | 9761.14       | 3942.39                 | 6   | 10175,10295,10415,10174,10294,10414 | -5818.75  | -59.61   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 189018     | 14838.83      | 8807.02                 | 6   | 9465,9585,9705,9464,9584,9704       | -6031.81  | -40.65   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 189018     | 16323.54      | 9640.27                 | 6   | 6945,7065,7185,6944,7064,7184       | -6683.27  | -40.94   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 157768     | 12076.02      | 4883.21                 | 6   | 9100,9220,9340,9099,9219,9339       | -7192.81  | -59.56   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 157768     | 12168.56      | 4917.29                 | 6   | 10180,10300,10420,10179,10299,10419 | -7251.27  | -59.59   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 220268     | 18926.93      | 11450.76                | 6   | 6950,7070,7190,6949,7069,7189       | -7476.17  | -39.5    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 251518     | 19252.08      | 11370.56                | 6   | 9115,9235,9355,9114,9234,9354       | -7881.52  | -40.94   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 189018     | 14428.7       | 5872.95                 | 6   | 10185,10305,10425,10184,10304,10424 | -8555.75  | -59.3    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 189018     | 14548.67      | 5850.21                 | 6   | 9105,9225,9345,9104,9224,9344       | -8698.46  | -59.79   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 189018     | 14851.78      | 6142.48                 | 6   | 8385,8505,8625,8384,8504,8624       | -8709.3   | -58.64   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 251518     | 21750.17      | 13028.52                | 6   | 6955,7075,7195,6954,7074,7194       | -8721.65  | -40.1    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 189018     | 15649.02      | 6905.39                 | 6   | 7665,7785,7905,7664,7784,7904       | -8743.63  | -55.87   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 282768     | 23202.16      | 14413.56                | 6   | 7680,7800,7920,7679,7799,7919       | -8788.6   | -37.88   |
