+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 488.76   | 503.88                           | 6   | 3263,3438,3613,3268,3443,3618       | 15.12    | 3.09     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 249.69   | 264.28                           | 6   | 17914,18082,18250,17919,18087,18255 | 14.59    | 5.84     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 134.15   | 148.49                           | 6   | 9556,9731,9906,9561,9736,9911       | 14.34    | 10.69    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 95268      | 673.26   | 687.35                           | 6   | 23472,23640,23808,23477,23645,23813 | 14.09    | 2.09     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 9048576    | 5763.18  | 5777.16                          | 4   | 27497,27700,27502,27705             | 13.98    | 0.24     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 128036     | 953.65   | 967.09                           | 6   | 3270,3445,3620,3275,3450,3625       | 13.44    | 1.41     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 104.36   | 117.71                           | 6   | 26209,26412,26615,26214,26417,26620 | 13.35    | 12.79    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 251.13   | 264.28                           | 6   | 5881,6056,6231,5886,6061,6236       | 13.15    | 5.24     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 253.28   | 266.03                           | 6   | 22443,22611,22779,22448,22616,22784 | 12.75    | 5.03     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 128.56   | 139.66                           | 6   | 17907,18075,18243,17912,18080,18248 | 11.1     | 8.63     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 282768     | 1986.04  | 1997.11                          | 6   | 23514,23682,23850,23519,23687,23855 | 11.07    | 0.56     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048576    | 758.13   | 768.15                           | 6   | 25012,25215,25418,25017,25220,25423 | 10.02    | 1.32     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 503036     | 1676.83  | 1686.83                          | 6   | 1212,1387,1562,1217,1392,1567       | 10.0     | 0.6      |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 133.9    | 142.84                           | 6   | 11649,11824,11999,11654,11829,12004 | 8.94     | 6.68     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 266.27   | 274.39                           | 6   | 14281,14456,14631,14286,14461,14636 | 8.12     | 3.05     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 135.05   | 143.09                           | 6   | 16381,16556,16731,16386,16561,16736 | 8.04     | 5.95     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 128.31   | 136.18                           | 6   | 24459,24627,24795,24464,24632,24800 | 7.87     | 6.13     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 3048576    | 1141.05  | 1148.58                          | 6   | 25019,25222,25425,25024,25227,25430 | 7.53     | 0.66     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 251.67   | 258.96                           | 6   | 3256,3431,3606,3261,3436,3611       | 7.29     | 2.9      |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 129.84   | 136.38                           | 6   | 22436,22604,22772,22441,22609,22777 | 6.54     | 5.04     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 71.03    | 77.26                            | 6   | 9549,9724,9899,9554,9729,9904       | 6.23     | 8.77     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 253036     | 986.35   | 991.91                           | 6   | 9584,9759,9934,9589,9764,9939       | 5.56     | 0.56     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 126.84   | 132.25                           | 6   | 3249,3424,3599,3254,3429,3604       | 5.41     | 4.27     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 71.12    | 76.49                            | 6   | 16374,16549,16724,16379,16554,16729 | 5.37     | 7.55     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 70.31    | 75.63                            | 6   | 14267,14442,14617,14272,14447,14622 | 5.32     | 7.57     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 190536     | 646.49   | 651.36                           | 6   | 1177,1352,1527,1182,1357,1532       | 4.87     | 0.75     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 6048576    | 3869.41  | 3874.17                          | 4   | 27476,27679,27481,27684             | 4.76     | 0.12     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1048576    | 392.73   | 397.23                           | 6   | 26223,26426,26629,26228,26431,26634 | 4.5      | 1.15     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 3048576    | 1112.16  | 1116.64                          | 6   | 26237,26440,26643,26242,26445,26648 | 4.48     | 0.4      |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 127.98   | 132.05                           | 6   | 5874,6049,6224,5879,6054,6229       | 4.07     | 3.18     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 129.84   | 133.82                           | 6   | 19916,20084,20252,19921,20089,20257 | 3.98     | 3.07     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 253036     | 860.43   | 864.18                           | 6   | 1184,1359,1534,1189,1364,1539       | 3.75     | 0.44     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 115.39   | 118.79                           | 6   | 7981,8156,8331,7986,8161,8336       | 3.4      | 2.95     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1048576    | 667.56   | 670.94                           | 6   | 27441,27644,27847,27446,27649,27852 | 3.38     | 0.51     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 63.77    | 67.05                            | 6   | 5867,6042,6217,5872,6047,6222       | 3.28     | 5.14     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 137.72   | 140.91                           | 6   | 14274,14449,14624,14279,14454,14629 | 3.19     | 2.32     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 37.5     | 40.59                            | 6   | 9542,9717,9892,9547,9722,9897       | 3.09     | 8.24     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 378036     | 1273.87  | 1276.88                          | 6   | 8023,8198,8373,8028,8203,8378       | 3.01     | 0.24     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 69.18    | 72.15                            | 6   | 17900,18068,18236,17905,18073,18241 | 2.97     | 4.29     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 200.05   | 202.97                           | 6   | 26216,26419,26622,26221,26424,26627 | 2.92     | 1.46     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 34.95    | 37.62                            | 6   | 22422,22590,22758,22427,22595,22763 | 2.67     | 7.64     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 5048576    | 7834.76  | 7837.42                          | 6   | 26860,27063,27266,26865,27068,27271 | 2.66     | 0.03     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 64.26    | 66.89                            | 6   | 3242,3417,3592,3247,3422,3597       | 2.63     | 4.09     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 32.97    | 35.56                            | 6   | 5860,6035,6210,5865,6040,6215       | 2.59     | 7.86     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 189018     | 1356.61  | 1358.79                          | 6   | 23493,23661,23829,23498,23666,23834 | 2.18     | 0.16     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 36.35    | 38.47                            | 6   | 14260,14435,14610,14265,14440,14615 | 2.12     | 5.83     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 45.95    | 47.78                            | 6   | 27413,27616,27819,27418,27621,27824 | 1.83     | 3.98     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 70.34    | 72.01                            | 6   | 24452,24620,24788,24457,24625,24793 | 1.67     | 2.37     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 18.79    | 20.43                            | 6   | 14253,14428,14603,14258,14433,14608 | 1.64     | 8.73     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 1.27     | 2.81                             | 6   | 21848,22016,22184,21853,22021,22189 | 1.54     | 121.26   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 35.42    | 36.86                            | 6   | 19902,20070,20238,19907,20075,20243 | 1.44     | 4.07     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 524288     | 198.7    | 200.02                           | 6   | 24998,25201,25404,25003,25206,25409 | 1.32     | 0.66     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 17.52    | 18.84                            | 6   | 3228,3403,3578,3233,3408,3583       | 1.32     | 7.53     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 34.09    | 35.4                             | 6   | 3235,3410,3585,3240,3415,3590       | 1.31     | 3.84     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 20.11    | 21.4                             | 6   | 9535,9710,9885,9540,9715,9890       | 1.29     | 6.41     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 17.54    | 18.78                            | 6   | 5853,6028,6203,5858,6033,6208       | 1.24     | 7.07     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 36.26    | 37.5                             | 6   | 17893,18061,18229,17898,18066,18234 | 1.24     | 3.42     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 68.21    | 69.43                            | 6   | 19909,20077,20245,19914,20082,20250 | 1.22     | 1.79     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 89.38    | 90.58                            | 6   | 27420,27623,27826,27425,27628,27831 | 1.2      | 1.34     |
