+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128036     | 567.91                       | 527.78                           | 6   | 16397,16572,16747,16400,16575,16750 | -40.13   | -7.07    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 101.78                       | 61.04                            | 6   | 14787,14962,15137,14790,14965,15140 | -40.74   | -40.03   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 66.41                        | 25.53                            | 6   | 4287,4462,4637,4290,4465,4640       | -40.88   | -61.56   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 190536     | 1574.17                      | 1532.28                          | 6   | 14304,14479,14654,14307,14482,14657 | -41.89   | -2.66    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 102.8                        | 60.81                            | 6   | 9012,9187,9362,9015,9190,9365       | -41.99   | -40.85   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 9048576    | 3384.17                      | 3341.86                          | 6   | 26281,26484,26687,26284,26487,26690 | -42.31   | -1.25    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 3048576    | 1980.52                      | 1938.12                          | 6   | 27457,27660,27863,27460,27663,27866 | -42.4    | -2.14    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 253036     | 2167.06                      | 2124.41                          | 6   | 11686,11861,12036,11689,11864,12039 | -42.65   | -1.97    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 779.41                       | 735.8                            | 6   | 4322,4497,4672,4325,4500,4675       | -43.61   | -5.6     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 503036     | 3914.64                      | 3870.8                           | 6   | 5939,6114,6289,5942,6117,6292       | -43.84   | -1.12    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 251518     | 3846.32                      | 3799.87                          | 6   | 17461,17629,17797,17464,17632,17800 | -46.45   | -1.21    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 82.76                        | 35.48                            | 6   | 12162,12337,12512,12165,12340,12515 | -47.28   | -57.13   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 565536     | 3318.32                      | 3270.95                          | 6   | 3846,4021,4196,3849,4024,4199       | -47.37   | -1.43    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 5048576    | 3263.1                       | 3215.01                          | 4   | 27471,27674,27474,27677             | -48.09   | -1.47    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 168.6                        | 120.31                           | 6   | 13226,13401,13576,13229,13404,13579 | -48.29   | -28.64   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 85.73                        | 37.44                            | 6   | 11112,11287,11462,11115,11290,11465 | -48.29   | -56.33   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 2967.43                      | 2918.74                          | 6   | 5925,6100,6275,5928,6103,6278       | -48.69   | -1.64    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 83.08                        | 32.52                            | 6   | 13737,13912,14087,13740,13915,14090 | -50.56   | -60.86   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 101.42                       | 50.86                            | 6   | 3769,3944,4119,3772,3947,4122       | -50.56   | -49.85   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 87.24                        | 36.64                            | 6   | 12687,12862,13037,12690,12865,13040 | -50.6    | -58.0    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 500.69                       | 449.46                           | 6   | 2215,2390,2565,2218,2393,2568       | -51.23   | -10.23   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 565536     | 3289.41                      | 3238.16                          | 6   | 2796,2971,3146,2799,2974,3149       | -51.25   | -1.56    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8048576    | 12549.45                     | 12498.19                         | 6   | 25665,25868,26071,25668,25871,26074 | -51.26   | -0.41    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 537.26                       | 485.33                           | 6   | 10615,10790,10965,10618,10793,10968 | -51.93   | -9.67    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 8048576    | 5151.94                      | 5099.17                          | 4   | 27492,27695,27495,27698             | -52.77   | -1.02    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 7048576    | 2651.42                      | 2598.34                          | 6   | 25049,25252,25455,25052,25255,25458 | -53.08   | -2.0     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 103.41                       | 49.94                            | 6   | 2719,2894,3069,2722,2897,3072       | -53.47   | -51.71   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 96.74                        | 43.12                            | 6   | 10062,10237,10412,10065,10240,10415 | -53.62   | -55.43   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 126518     | 1036.72                      | 982.78                           | 6   | 24489,24657,24825,24492,24660,24828 | -53.94   | -5.2     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 190536     | 1609.71                      | 1554.67                          | 6   | 11679,11854,12029,11682,11857,12032 | -55.04   | -3.42    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 505.42                       | 449.55                           | 6   | 4840,5015,5190,4843,5018,5193       | -55.87   | -11.05   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 253036     | 1048.71                      | 991.91                           | 6   | 9586,9761,9936,9589,9764,9939       | -56.8    | -5.42    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 108.0                        | 50.72                            | 6   | 5344,5519,5694,5347,5522,5697       | -57.28   | -53.04   |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 412.03                       | 354.21                           | 6   | 26820,27023,27226,26823,27026,27229 | -57.82   | -14.03   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 220268     | 3410.72                      | 3351.54                          | 6   | 22998,23166,23334,23001,23169,23337 | -59.18   | -1.74    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 315536     | 1354.42                      | 1290.98                          | 6   | 9593,9768,9943,9596,9771,9946       | -63.44   | -4.68    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 162.63                       | 98.52                            | 6   | 3776,3951,4126,3779,3954,4129       | -64.11   | -39.42   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 443.05                       | 378.76                           | 6   | 2740,2915,3090,2743,2918,3093       | -64.29   | -14.51   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 164.33                       | 99.86                            | 6   | 12169,12344,12519,12172,12347,12522 | -64.47   | -39.23   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 440536     | 3708.97                      | 3643.98                          | 6   | 14332,14507,14682,14335,14510,14685 | -64.99   | -1.75    |
