+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1762144    | 5201.31                          | 5204.64                | 6   | 50658,50847,51036,50659,50848,51037 | 0.06     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1762144    | 3969.63                          | 3972.15                | 6   | 52359,52548,52737,52360,52549,52738 | 0.06     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1012144    | 5022.81                          | 5025.95                | 6   | 38730,38919,39108,38731,38920,39109 | 0.06     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 3756.67                          | 3758.94                | 6   | 48943,49132,49321,48944,49133,49322 | 0.06     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 49.7                             | 49.73                  | 6   | 4297,4472,4647,4298,4473,4648       | 0.06     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1012144    | 4648.37                          | 4651.09                | 6   | 39297,39486,39675,39298,39487,39676 | 0.06     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 565536     | 4840.83                          | 4843.39                | 6   | 11199,11374,11549,11200,11375,11550 | 0.05     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 565536     | 3270.95                          | 3272.61                | 6   | 3849,4024,4199,3850,4025,4200       | 0.05     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1012144    | 4936.66                          | 4939.08                | 6   | 40431,40620,40809,40432,40621,40810 | 0.05     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 1223.94                          | 1224.52                | 6   | 39276,39465,39654,39277,39466,39655 | 0.05     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1762144    | 8528.97                          | 8531.66                | 6   | 39885,40074,40263,39886,40075,40264 | 0.03     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 762144     | 2509.18                          | 2509.96                | 6   | 45527,45716,45905,45528,45717,45906 | 0.03     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2262144    | 13191.49                         | 13195.52               | 6   | 36497,36686,36875,36498,36687,36876 | 0.03     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 189018     | 1837.0                           | 1837.55                | 6   | 19466,19634,19802,19467,19635,19803 | 0.03     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1762144    | 8134.54                          | 8136.69                | 6   | 37617,37806,37995,37618,37807,37996 | 0.03     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 7174.49                          | 7176.24                | 6   | 43294,43483,43672,43295,43484,43673 | 0.02     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 4686.27                          | 4687.2                 | 6   | 37596,37785,37974,37597,37786,37975 | 0.02     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 220268     | 3344.1                           | 3344.71                | 6   | 17457,17625,17793,17458,17626,17794 | 0.02     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2012144    | 9662.04                          | 9663.74                | 6   | 39892,40081,40270,39893,40082,40271 | 0.02     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 251518     | 3504.71                          | 3505.29                | 6   | 21496,21664,21832,21497,21665,21833 | 0.02     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 503036     | 2883.75                          | 2884.11                | 6   | 4367,4542,4717,4368,4543,4718       | 0.01     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 95.52                            | 95.53                  | 6   | 6936,7111,7286,6937,7112,7287       | 0.01     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 251518     | 2711.11                          | 2711.38                | 6   | 20488,20656,20824,20489,20657,20825 | 0.01     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512144     | 3009.65                          | 3009.83                | 6   | 42685,42874,43063,42686,42875,43064 | 0.01     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 565536     | 5564.0                           | 5564.31                | 6   | 15924,16099,16274,15925,16100,16275 | 0.01     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1762144    | 10286.54                         | 10286.77               | 6   | 36483,36672,36861,36484,36673,36862 | 0.0      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 1.01                             | 1.01                   | 6   | 1063,1238,1413,1064,1239,1414       | 0.0      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 1.07                             | 1.07                   | 6   | 1581,1756,1931,1582,1757,1932       | 0.0      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 1.16                             | 1.16                   | 6   | 13,188,363,14,189,364               | 0.0      |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.49                             | 1.49                   | 6   | 12102,12277,12452,12103,12278,12453 | 0.0      |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 1.65                             | 1.65                   | 6   | 13684,13859,14034,13685,13860,14035 | 0.0      |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 2.62                             | 2.62                   | 6   | 15798,15973,16148,15799,15974,16149 | 0.0      |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 3.23                             | 3.23                   | 6   | 16337,16512,16687,16338,16513,16688 | 0.0      |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 1.36                             | 1.36                   | 6   | 18325,18493,18661,18326,18494,18662 | 0.0      |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 1.69                             | 1.69                   | 6   | 19844,20012,20180,19845,20013,20181 | 0.0      |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 3.86                             | 3.86                   | 6   | 21895,22063,22231,21896,22064,22232 | 0.0      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 3.13                             | 3.13                   | 6   | 26158,26361,26564,26159,26362,26565 | 0.0      |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 0.93                             | 0.93                   | 6   | 29742,29945,30148,29743,29946,30149 | 0.0      |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 1.11                             | 1.11                   | 6   | 32192,32395,32598,32193,32396,32599 | 0.0      |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 1.57                             | 1.57                   | 6   | 38023,38212,38401,38024,38213,38402 | 0.0      |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 3.55                             | 3.55                   | 6   | 39738,39927,40116,39739,39928,40117 | 0.0      |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 3.44                             | 3.44                   | 6   | 43140,43329,43518,43141,43330,43519 | 0.0      |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.98                             | 0.98                   | 6   | 45954,46143,46332,45955,46144,46333 | 0.0      |
