+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 126518     | 849.33                     | 866.8                            | 6   | 23483,23651,23819,23484,23652,23820 | 17.47    | 2.06     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 315536     | 2415.44                    | 2432.75                          | 6   | 7495,7670,7845,7496,7671,7846       | 17.31    | 0.72     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 189018     | 1864.2                     | 1881.37                          | 6   | 20977,21145,21313,20978,21146,21314 | 17.17    | 0.92     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 265.61                     | 281.87                           | 6   | 11660,11835,12010,11661,11836,12011 | 16.26    | 6.12     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 220268     | 2342.27                    | 2358.12                          | 6   | 20480,20648,20816,20481,20649,20817 | 15.85    | 0.68     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 2881.8                     | 2897.55                          | 6   | 1727,1902,2077,1728,1903,2078       | 15.75    | 0.55     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 565536     | 4327.59                    | 4343.24                          | 6   | 7523,7698,7873,7524,7699,7874       | 15.65    | 0.36     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 378036     | 1261.53                    | 1276.88                          | 6   | 8027,8202,8377,8028,8203,8378       | 15.35    | 1.22     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 251518     | 1949.22                    | 1964.52                          | 6   | 17967,18135,18303,17968,18136,18304 | 15.3     | 0.78     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 489.18                     | 503.88                           | 6   | 3267,3442,3617,3268,3443,3618       | 14.7     | 3.01     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 190536     | 637.12                     | 651.36                           | 6   | 1181,1356,1531,1182,1357,1532       | 14.24    | 2.24     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 2417.99                    | 2432.08                          | 6   | 1720,1895,2070,1721,1896,2071       | 14.09    | 0.58     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 503036     | 1359.69                    | 1372.87                          | 6   | 166,341,516,167,342,517             | 13.18    | 0.97     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 499.3                      | 512.29                           | 6   | 17414,17582,17750,17415,17583,17751 | 12.99    | 2.6      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 3217.78                    | 3230.68                          | 6   | 684,859,1034,685,860,1035           | 12.9     | 0.4      |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 95268      | 1472.89                    | 1485.4                           | 6   | 17428,17596,17764,17429,17597,17765 | 12.51    | 0.85     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 157768     | 1713.74                    | 1726.21                          | 6   | 21978,22146,22314,21979,22147,22315 | 12.47    | 0.73     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 251518     | 3978.36                    | 3990.22                          | 6   | 19983,20151,20319,19984,20152,20320 | 11.86    | 0.3      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4048576    | 6295.38                    | 6307.18                          | 6   | 25639,25842,26045,25640,25843,26046 | 11.8     | 0.19     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 136.81                     | 148.49                           | 6   | 9560,9735,9910,9561,9736,9911       | 11.68    | 8.54     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 106.31                     | 117.71                           | 6   | 26213,26416,26619,26214,26417,26620 | 11.4     | 10.72    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 190536     | 640.04                     | 651.33                           | 6   | 8006,8181,8356,8007,8182,8357       | 11.29    | 1.76     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 95268      | 676.15                     | 687.35                           | 6   | 23476,23644,23812,23477,23645,23813 | 11.2     | 1.66     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 247.85                     | 258.96                           | 6   | 3260,3435,3610,3261,3436,3611       | 11.11    | 4.48     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 7048576    | 10948.65                   | 10959.7                          | 6   | 26878,27081,27284,26879,27082,27285 | 11.05    | 0.1      |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 465.99                     | 476.98                           | 6   | 21446,21614,21782,21447,21615,21783 | 10.99    | 2.36     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 95268      | 1654.68                    | 1665.34                          | 6   | 18436,18604,18772,18437,18605,18773 | 10.66    | 0.64     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 157768     | 2480.74                    | 2491.36                          | 6   | 19962,20130,20298,19963,20131,20299 | 10.62    | 0.43     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64018      | 1015.78                    | 1026.4                           | 6   | 22461,22629,22797,22462,22630,22798 | 10.62    | 1.05     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 459.98                     | 470.48                           | 6   | 18926,19094,19262,18927,19095,19263 | 10.5     | 2.28     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 190536     | 516.75                     | 526.98                           | 6   | 131,306,481,132,307,482             | 10.23    | 1.98     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 220268     | 3464.75                    | 3474.04                          | 6   | 22496,22664,22832,22497,22665,22833 | 9.29     | 0.27     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 157768     | 2219.63                    | 2228.49                          | 6   | 21474,21642,21810,21475,21643,21811 | 8.86     | 0.4      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 221.17                     | 229.93                           | 6   | 1167,1342,1517,1168,1343,1518       | 8.76     | 3.96     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 2298.65                    | 2307.38                          | 6   | 6445,6620,6795,6446,6621,6796       | 8.73     | 0.38     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 126518     | 1995.26                    | 2003.8                           | 6   | 22475,22643,22811,22476,22644,22812 | 8.54     | 0.43     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 265.89                     | 274.39                           | 6   | 14285,14460,14635,14286,14461,14636 | 8.5      | 3.2      |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 95268      | 931.28                     | 939.65                           | 6   | 19444,19612,19780,19445,19613,19781 | 8.37     | 0.9      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 503036     | 1678.56                    | 1686.83                          | 6   | 1216,1391,1566,1217,1392,1567       | 8.27     | 0.49     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 95268      | 1639.35                    | 1647.56                          | 6   | 23980,24148,24316,23981,24149,24317 | 8.21     | 0.5      |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 481.6                      | 489.68                           | 6   | 6417,6592,6767,6418,6593,6768       | 8.08     | 1.68     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 507.59                     | 515.62                           | 6   | 7467,7642,7817,7468,7643,7818       | 8.03     | 1.58     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 1843.44                    | 1851.09                          | 6   | 6438,6613,6788,6439,6614,6789       | 7.65     | 0.41     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 64018      | 895.1                      | 902.35                           | 6   | 18933,19101,19269,18934,19102,19270 | 7.25     | 0.81     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4048576    | 1490.28                    | 1497.43                          | 6   | 25030,25233,25436,25031,25234,25437 | 7.15     | 0.48     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 70.3                       | 77.26                            | 6   | 9553,9728,9903,9554,9729,9904       | 6.96     | 9.9      |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 128036     | 960.23                     | 967.09                           | 6   | 3274,3449,3624,3275,3450,3625       | 6.86     | 0.71     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 982.91                     | 989.71                           | 6   | 7474,7649,7824,7475,7650,7825       | 6.8      | 0.69     |
